"车牌号","所属公司","所属区域","设备","营运开始时间","营运结束时间","设备编号","GPS经度","GPS纬度","速度","GPS时间","营运状态"
"苏MN9785","泰州市宏运出租车有限公司","高港区","5306459450","2021-12-23 00:00:00.0","1900-01-01 00:00:00.0","436","119.972174","32.268497","44.3","2024-08-02 16:30:22.0000","载客"
"苏MV6310","泰州市金鹰出租车有限公司","姜堰区","2304963614","2019-07-16 00:00:00.0","1900-01-01 00:00:00.0","224","120.06291","32.546706","0.0","2024-08-02 17:51:54.0000","载客"
"苏MA2528","泰州市苏中出租车有限公司","兴化市","2647489402","2023-04-04 00:00:00.0","1900-01-01 00:00:00.0","508","119.715985","33.02612","0.0","2024-08-02 23:22:56.0000","载客"
"苏MT3045","泰州市金鹰出租车有限公司","靖江市","5877639950","2022-08-27 00:00:00.0","1900-01-01 00:00:00.0","118","120.002145","33.011587","0.0","2024-08-02 23:50:22.0000","空车"
"苏MZ9830","泰州市公共交通有限公司","海陵区","1795212538","2019-03-21 00:00:00.0","1900-01-01 00:00:00.0","848","119.930984","32.475315","24.0","2024-08-02 17:02:32.0000","载客"
"苏MJ3608","泰州市九龙出租车有限公司","兴化市","7625464411","2022-06-21 00:00:00.0","1900-01-01 00:00:00.0","165","119.952511","32.638924","0.0","2024-08-02 07:12:28.0000","空车"
"苏MA4164","泰州市祥云出租车有限公司","医药高新区","9744120054","2023-02-03 00:00:00.0","1900-01-01 00:00:00.0","421","120.041099","32.761309","38.9","2024-08-02 17:08:51.0000","载客"
"苏ML2674","泰州市飞达出租车有限公司","医药高新区","3971203213","2023-05-24 00:00:00.0","1900-01-01 00:00:00.0","941","120.099535","33.086033","49.5","2024-08-02 12:25:48.0000","空车"
"苏MW4185","泰州市祥云出租车有限公司","姜堰区","5694628398","2022-04-10 00:00:00.0","1900-01-01 00:00:00.0","560","120.112436","32.568758","16.1","2024-08-02 05:17:57.0000","空车"
"苏MV8668","泰州市宏运出租车有限公司","海陵区","9503787171","2019-01-26 00:00:00.0","1900-01-01 00:00:00.0","274","119.901858","32.485817","0.0","2024-08-02 11:46:47.0000","载客"
"苏MG8541","泰州市公共交通有限公司","海陵区","1754368373","2019-08-10 00:00:00.0","1900-01-01 00:00:00.0","15","119.923889","32.476109","0.0","2024-08-02 17:19:46.0000","空车"
"苏ME3471","泰州市宏运出租车有限公司","高港区","2591414076","2022-09-24 00:00:00.0","1900-01-01 00:00:00.0","345","119.908454","32.235034","22.9","2024-08-02 10:15:51.0000","载客"
"苏MN8517","泰州市祥云出租车有限公司","高港区","5694628398","2019-06-22 00:00:00.0","1900-01-01 00:00:00.0","612","119.922489","32.209225","0.0","2024-08-02 17:23:29.0000","空车"
"苏MG8541","泰州市顺达出租车有限公司","医药高新区","7576309274","2020-12-17 00:00:00.0","2020-12-07 00:00:00.0","476","119.772173","32.976668","0.0","2024-08-02 18:37:31.0000","载客"
"苏MJ1722","泰州市飞达出租车有限公司","高港区","6922713963","2021-05-12 00:00:00.0","1900-01-01 00:00:00.0","507","119.937176","32.212087","0.0","2024-08-02 06:10:35.0000","空车"
"苏MR4644","泰州市金鹰出租车有限公司","海陵区","9673185158","2019-07-16 00:00:00.0","1900-01-01 00:00:00.0","589","119.914216","32.507339","0.0","2024-08-02 17:09:50.0000","空车"
"苏MS6067","泰州市苏中出租车有限公司","姜堰区","9633533290","2019-10-22 00:00:00.0","1900-01-01 00:00:00.0","406","120.116722","32.556168","0.0","2024-08-02 19:50:24.0000","载客"
"苏MT3045","泰州市金鹰出租车有限公司","海陵区","4403845222","2019-11-18 00:00:00.0","1900-01-01 00:00:00.0","988","119.881736","32.461593","24.3","2024-08-02 19:21:34.0000","空车"
"苏MS6067","泰州市客运集团有限公司","姜堰区","8505373158","2023-08-03 00:00:00.0","1900-01-01 00:00:00.0","631","120.146238","32.533186","0.0","2024-08-02 20:33:12.0000","空车"
"苏MY9928","泰州市祥云出租车有限公司","高港区","4921003983","2019-09-06 00:00:00.0","1900-01-01 00:00:00.0","197","119.911738","32.285965","0.0","2024-08-02 11:02:31.0000","空车"
"苏MF7755","泰州市客运集团有限公司","医药高新区","7374584386","2020-07-11 00:00:00.0","1900-01-01 00:00:00.0","974","120.05665","32.52702","0.0","2024-08-02 16:09:19.0000","空车"
"苏MX2612","泰州市宏运出租车有限公司","高港区","3776011793","2019-08-01 00:00:00.0","1900-01-01 00:00:00.0","249","119.906929","32.294936","0.0","2024-08-02 06:15:48.0000","载客"
"苏ME5339","泰州市宏运出租车有限公司","姜堰区","5010075517","2020-03-12 00:00:00.0","1900-01-01 00:00:00.0","182","120.090675","32.510461","0.0","2024-08-02 09:37:43.0000","载客"
"苏MQ9270","泰州市客运集团有限公司","兴化市","1614685938","2022-05-20 00:00:00.0","1900-01-01 00:00:00.0","706","120.010365","33.07278","9.2","2024-08-02 14:27:58.0000","空车"
"苏MB6413","泰州市宏运出租车有限公司","海陵区","8674224347","2019-03-24 00:00:00.0","1900-01-01 00:00:00.0","296","119.919416","32.501743","0.0","2024-08-02 23:53:40.0000","空车"
"苏MH5351","泰州市金鹰出租车有限公司","姜堰区","4574027737","2023-06-01 00:00:00.0","2023-11-01 00:00:00.0","633","120.116228","32.507301","0.0","2024-08-02 08:32:51.0000","空车"
"苏MC8962","泰州市宏运出租车有限公司","姜堰区","9744120054","2019-11-15 00:00:00.0","1900-01-01 00:00:00.0","371","120.103813","32.556247","21.2","2024-08-02 05:00:43.0000","空车"
"苏ME3103","泰州市公共交通有限公司","海陵区","2785736751","2021-04-03 00:00:00.0","1900-01-01 00:00:00.0","650","119.880655","32.463509","24.0","2024-08-02 17:22:24.0000","载客"
"苏MN9977","泰州市客运集团有限公司","高港区","7077131430","2022-02-28 00:00:00.0","1900-01-01 00:00:00.0","522","119.940603","32.270405","0.0","2024-08-02 17:14:14.0000","停运"
"苏MH5543","泰州市苏中出租车有限公司","高港区","2591414076","2021-04-28 00:00:00.0","1900-01-01 00:00:00.0","719","119.892743","32.274597","47.1","2024-08-02 08:12:42.0000","维修"
"苏MA5506","泰州市客运集团有限公司","泰兴市","8275679594","2022-08-12 00:00:00.0","1900-01-01 00:00:00.0","54","120.197553","32.702784","0.0","2024-08-02 15:56:29.0000","载客"
"苏MR7547","泰州市银盾出租车有限公司","海陵区","9035194895","2022-02-08 00:00:00.0","1900-01-01 00:00:00.0","347","119.941607","32.473429","49.8","2024-08-02 06:58:26.0000","空车"
"苏MA3615","泰州市祥云出租车有限公司","海陵区","2178884276","2021-01-27 00:00:00.0","1900-01-01 00:00:00.0","823","119.945454","32.505805","34.9","2024-08-02 06:40:06.0000","载客"
"苏MN9785","泰州市顺达出租车有限公司","海陵区","8943866829","2019-03-02 00:00:00.0","2022-01-10 00:00:00.0","635","119.94417","32.518217","0.0","2024-08-02 20:49:38.0000","维修"
"苏MQ3607","泰州市金鹰出租车有限公司","海陵区","2503068227","2023-01-15 00:00:00.0","1900-01-01 00:00:00.0","824","119.932637","32.456708","0.0","2024-08-02 06:43:03.0000","载客"
"苏MK3584","泰州市顺达出租车有限公司","海陵区","5419627962","2020-10-05 00:00:00.0","1900-01-01 00:00:00.0","272","119.887188","32.463474","6.7","2024-08-02 18:39:06.0000","载客"
"苏MF5349","泰州市九龙出租车有限公司","姜堰区","3108307952","2021-05-19 00:00:00.0","2022-03-16 00:00:00.0","326","120.081167","32.486049","0.0","2024-08-02 11:46:39.0000","停运"
"苏MS3927","泰州市九龙出租车有限公司","兴化市","4239406957","2020-02-11 00:00:00.0","1900-01-01 00:00:00.0","497","119.727304","32.791615","0.0","2024-08-02 09:00:33.0000","停运"
"苏MT2320","泰州市银盾出租车有限公司","海陵区","2591414076","2019-11-08 00:00:00.0","1900-01-01 00:00:00.0","487","119.887339","32.473003","48.2","2024-08-02 14:21:54.0000","载客"
"苏MG9288","泰州市九龙出租车有限公司","海陵区","3995732958","2019-03-10 00:00:00.0","1900-01-01 00:00:00.0","656","119.905397","32.519291","0.0","2024-08-02 08:47:49.0000","空车"
"苏MH4681","泰州市苏中出租车有限公司","靖江市","9229469952","2021-02-01 00:00:00.0","1900-01-01 00:00:00.0","150","119.869909","32.903186","9.5","2024-08-02 06:01:12.0000","空车"
"苏MK3584","泰州市金鹰出租车有限公司","海陵区","5268845844","2022-12-03 00:00:00.0","1900-01-01 00:00:00.0","913","119.926264","32.506664","49.5","2024-08-02 15:56:07.0000","停运"
"苏MT8007","泰州市银盾出租车有限公司","高港区","7628981661","2021-03-11 00:00:00.0","1900-01-01 00:00:00.0","654","119.972101","32.263614","19.7","2024-08-02 17:12:34.0000","维修"
"苏MY3503","泰州市九龙出租车有限公司","海陵区","4600630513","2023-06-16 00:00:00.0","1900-01-01 00:00:00.0","193","119.926445","32.482947","0.0","2024-08-02 18:54:32.0000","载客"
"苏MT3085","泰州市顺达出租车有限公司","高港区","2893321208","2022-04-13 00:00:00.0","1900-01-01 00:00:00.0","445","119.959062","32.263811","10.2","2024-08-02 16:33:44.0000","维修"
"苏ME5291","泰州市宏运出租车有限公司","海陵区","9196564761","2022-09-20 00:00:00.0","1900-01-01 00:00:00.0","471","119.911115","32.455882","0.0","2024-08-02 14:59:53.0000","载客"
"苏MK4443","泰州市金鹰出租车有限公司","海陵区","8543865915","2021-09-17 00:00:00.0","1900-01-01 00:00:00.0","90","119.898594","32.480918","0.0","2024-08-02 12:23:51.0000","维修"
"苏MX5374","泰州市客运集团有限公司","海陵区","4710967433","2021-04-23 00:00:00.0","1900-01-01 00:00:00.0","151","119.903047","32.463765","0.0","2024-08-02 19:06:07.0000","交接班"
"苏MA5905","泰州市祥云出租车有限公司","高港区","9457665185","2020-07-08 00:00:00.0","1900-01-01 00:00:00.0","777","119.9272","32.265531","0.0","2024-08-02 05:19:18.0000","载客"
"苏MX9702","泰州市顺达出租车有限公司","姜堰区","3075362821","2022-09-01 00:00:00.0","1900-01-01 00:00:00.0","601","120.068785","32.511307","22.4","2024-08-02 12:33:37.0000","空车"
"苏MP6279","泰州市银盾出租车有限公司","高港区","3367665472","2019-10-26 00:00:00.0","1900-01-01 00:00:00.0","152","119.920337","32.268576","18.4","2024-08-02 09:47:00.0000","空车"
"苏MC5681","泰州市祥云出租车有限公司","泰兴市","7829772942","2022-11-10 00:00:00.0","1900-01-01 00:00:00.0","116","119.893217","32.444596","0.0","2024-08-02 21:21:36.0000","空车"
"苏MX3851","泰州市苏中出租车有限公司","海陵区","5419627962","2019-08-02 00:00:00.0","1900-01-01 00:00:00.0","21","119.899867","32.51741","0.0","2024-08-02 06:44:38.0000","载客"
"苏MB6050","泰州市公共交通有限公司","高港区","6715705115","2020-05-14 00:00:00.0","1900-01-01 00:00:00.0","690","119.886876","32.247825","67.3","2024-08-02 10:58:26.0000","空车"
"苏MA4770","泰州市顺达出租车有限公司","海陵区","8505373158","2021-10-16 00:00:00.0","1900-01-01 00:00:00.0","599","119.911201","32.519376","42.1","2024-08-02 08:36:19.0000","空车"
"苏MU4114","泰州市金鹰出租车有限公司","姜堰区","6469318275","2022-08-13 00:00:00.0","2022-12-19 00:00:00.0","107","120.067513","32.560998","0.0","2024-08-02 16:18:41.0000","维修"
"苏MF9837","泰州市宏运出租车有限公司","姜堰区","2075321966","2023-02-12 00:00:00.0","1900-01-01 00:00:00.0","117","120.122654","32.486674","48.2","2024-08-02 15:02:15.0000","空车"
"苏MY1964","泰州市客运集团有限公司","海陵区","9467483275","2022-04-13 00:00:00.0","1900-01-01 00:00:00.0","266","119.927294","32.494721","0.0","2024-08-02 11:10:16.0000","空车"
"苏MT4228","泰州市顺达出租车有限公司","海陵区","3734252963","2021-03-06 00:00:00.0","1900-01-01 00:00:00.0","631","119.929951","32.495992","0.0","2024-08-02 16:08:20.0000","载客"
"苏MB6050","泰州市公共交通有限公司","姜堰区","7374584386","2019-11-18 00:00:00.0","1900-01-01 00:00:00.0","723","120.06535","32.547738","0.0","2024-08-02 08:07:34.0000","空车"
"苏ME5040","泰州市金鹰出租车有限公司","海陵区","1158998032","2020-04-03 00:00:00.0","1900-01-01 00:00:00.0","38","119.934069","32.450327","28.2","2024-08-02 17:51:33.0000","空车"
"苏MN5554","泰州市公共交通有限公司","兴化市","3667292043","2021-06-18 00:00:00.0","1900-01-01 00:00:00.0","649","120.062006","32.864876","0.0","2024-08-02 10:12:43.0000","载客"
"苏MX7916","泰州市九龙出租车有限公司","海陵区","5306459450","2022-04-03 00:00:00.0","1900-01-01 00:00:00.0","295","119.90815","32.462154","0.0","2024-08-02 20:25:27.0000","空车"
"苏MZ6442","泰州市飞达出租车有限公司","医药高新区","9354542654","2019-10-11 00:00:00.0","2024-07-22 00:00:00.0","956","119.968091","32.47127","67.0","2024-08-02 06:56:13.0000","空车"
"苏MH5351","泰州市公共交通有限公司","海陵区","4431078106","2023-10-23 00:00:00.0","2023-01-20 00:00:00.0","787","119.911424","32.513847","0.0","2024-08-02 10:40:48.0000","载客"
"苏MD5073","泰州市客运集团有限公司","海陵区","9410288290","2023-08-24 00:00:00.0","2023-05-11 00:00:00.0","669","119.890617","32.470763","0.0","2024-08-02 09:47:27.0000","空车"
"苏MB1821","泰州市九龙出租车有限公司","姜堰区","7166868574","2020-11-23 00:00:00.0","1900-01-01 00:00:00.0","632","120.070582","32.514273","0.0","2024-08-02 13:26:41.0000","维修"
"苏ME2679","泰州市顺达出租车有限公司","医药高新区","5837082260","2023-04-08 00:00:00.0","1900-01-01 00:00:00.0","446","120.196006","32.436475","32.5","2024-08-02 13:11:28.0000","空车"
"苏MG4116","泰州市苏中出租车有限公司","海陵区","2905584866","2019-06-13 00:00:00.0","1900-01-01 00:00:00.0","492","119.911379","32.469975","11.8","2024-08-02 09:46:12.0000","载客"
"苏MJ2137","泰州市顺达出租车有限公司","姜堰区","7575259637","2023-12-06 00:00:00.0","1900-01-01 00:00:00.0","484","120.058323","32.52274","36.0","2024-08-02 11:39:47.0000","载客"
"苏MY5844","泰州市银盾出租车有限公司","姜堰区","8299146480","2021-08-13 00:00:00.0","2024-12-12 00:00:00.0","403","120.141613","32.499572","0.0","2024-08-02 12:24:35.0000","维修"
"苏MA3938","泰州市公共交通有限公司","泰兴市","6204041308","2021-09-23 00:00:00.0","1900-01-01 00:00:00.0","715","120.081475","32.513654","65.4","2024-08-02 09:37:04.0000","载客"
"苏MM6000","泰州市九龙出租车有限公司","海陵区","5010075517","2021-10-15 00:00:00.0","2022-05-08 00:00:00.0","626","119.924167","32.506919","22.4","2024-08-02 15:41:24.0000","载客"
"苏MY3442","泰州市飞达出租车有限公司","高港区","2962491159","2023-11-13 00:00:00.0","1900-01-01 00:00:00.0","761","119.922294","32.218882","35.1","2024-08-02 05:49:05.0000","空车"
"苏MB6168","泰州市飞达出租车有限公司","姜堰区","7371573279","2021-01-06 00:00:00.0","1900-01-01 00:00:00.0","11","120.076902","32.561423","0.0","2024-08-02 16:59:46.0000","载客"
"苏MR2193","泰州市金鹰出租车有限公司","高港区","9250327663","2023-02-15 00:00:00.0","1900-01-01 00:00:00.0","227","119.89864","32.21764","0.0","2024-08-02 07:44:26.0000","载客"
"苏MN7118","泰州市祥云出租车有限公司","姜堰区","1306702926","2022-02-09 00:00:00.0","1900-01-01 00:00:00.0","40","120.136836","32.542442","0.0","2024-08-02 08:47:11.0000","空车"
"苏ME5339","泰州市客运集团有限公司","姜堰区","2785736751","2019-07-20 00:00:00.0","1900-01-01 00:00:00.0","995","120.108245","32.480723","51.9","2024-08-02 13:43:48.0000","载客"
"苏MH7054","泰州市银盾出租车有限公司","姜堰区","4880176825","2022-07-20 00:00:00.0","1900-01-01 00:00:00.0","374","120.081522","32.514308","0.0","2024-08-02 20:30:48.0000","空车"
"苏MM7658","泰州市客运集团有限公司","海陵区","4256292393","2022-09-14 00:00:00.0","1900-01-01 00:00:00.0","13","119.946574","32.487144","11.2","2024-08-02 17:00:29.0000","载客"
"苏MT3045","泰州市顺达出租车有限公司","姜堰区","3358880404","2022-11-28 00:00:00.0","1900-01-01 00:00:00.0","112","120.111259","32.520017","0.0","2024-08-02 05:23:55.0000","载客"
"苏MZ5315","泰州市飞达出租车有限公司","靖江市","9503787171","2023-08-06 00:00:00.0","2023-08-22 00:00:00.0","563","119.763931","32.753246","12.5","2024-08-02 09:12:45.0000","载客"
"苏MB6168","泰州市祥云出租车有限公司","海陵区","2870403050","2021-11-16 00:00:00.0","2021-11-05 00:00:00.0","954","119.902855","32.51503","0.0","2024-08-02 09:10:48.0000","空车"
"苏MH8749","泰州市飞达出租车有限公司","姜堰区","2540492440","2023-07-26 00:00:00.0","1900-01-01 00:00:00.0","275","120.121744","32.517701","14.5","2024-08-02 07:44:21.0000","载客"
"苏MQ9900","泰州市公共交通有限公司","海陵区","4748302739","2023-04-28 00:00:00.0","1900-01-01 00:00:00.0","443","119.946785","32.509733","5.0","2024-08-02 09:07:05.0000","空车"
"苏MV8668","泰州市飞达出租车有限公司","海陵区","9503787171","2021-04-16 00:00:00.0","1900-01-01 00:00:00.0","160","119.917681","32.477672","0.0","2024-08-02 16:51:43.0000","空车"
"苏ME4527","泰州市金鹰出租车有限公司","医药高新区","7981077394","2022-05-23 00:00:00.0","2022-06-05 00:00:00.0","857","120.198424","32.486425","17.0","2024-08-02 08:42:54.0000","交接班"
"苏MP4119","泰州市苏中出租车有限公司","高港区","2503068227","2023-07-11 00:00:00.0","1900-01-01 00:00:00.0","494","119.978439","32.239181","26.2","2024-08-02 18:59:51.0000","停运"
"苏MW4185","泰州市金鹰出租车有限公司","泰兴市","8093179263","2023-01-28 00:00:00.0","2024-08-21 00:00:00.0","177","119.974005","32.890776","0.0","2024-08-02 16:25:04.0000","空车"
