"车牌号","所属公司","所属区域","设备","营运开始时间","营运结束时间","设备编号","GPS经度","GPS纬度","速度","GPS时间","营运状态"
"鲁HU6446","济宁公交","微山县","4765873131","2015-11-26 00:00:00.0","1900-01-01 00:00:00.0","474","116.491556","35.023947","0.0","2022-06-01 16:28:52.0000","停运"
"鲁HT7620","济宁交运","金乡县","3870539734","2009-05-02 00:00:00.0","1900-01-01 00:00:00.0","929","116.566798","35.057466","3.8","2022-06-01 10:17:11.0000","载客"
"鲁HT9896","济宁宏运","金乡县","3689030188","2019-06-03 00:00:00.0","1900-01-01 00:00:00.0","684","116.6559","35.093206","0.0","2022-06-01 20:49:26.0000","空车"
"鲁HE6570","济宁顺达","汶上县","2368291128","2010-08-17 00:00:00.0","2019-12-16 00:00:00.0","498","116.106101","35.342774","0.0","2022-06-01 09:55:20.0000","载客"
"鲁HA7236","济宁交运","曲阜市","3007431411","2009-11-11 00:00:00.0","2012-08-02 00:00:00.0","699","116.494951","35.189339","7.9","2022-06-01 08:49:52.0000","空车"
"鲁HL8546","济宁宏运","微山县","8130524728","2017-10-13 00:00:00.0","1900-01-01 00:00:00.0","877","116.394372","35.146722","0.0","2022-06-01 22:14:02.0000","空车"
"鲁HL6293","济宁新运","邹城市","7203619858","2017-12-02 00:00:00.0","2022-12-22 00:00:00.0","364","116.612475","35.381542","0.0","2022-06-01 19:21:56.0000","空车"
"鲁HA1437","济宁公交","曲阜市","5831986205","2013-11-14 00:00:00.0","2020-07-01 00:00:00.0","79","116.676242","35.123885","0.0","2022-06-01 20:24:56.0000","空车"
"鲁HN5462","济宁新运","泗水县","7260371409","2009-11-18 00:00:00.0","2020-08-21 00:00:00.0","760","116.855661","35.510576","6.6","2022-06-01 16:21:33.0000","载客"
"鲁HD7153","济宁顺达","微山县","1277467577","2017-04-11 00:00:00.0","1900-01-01 00:00:00.0","189","116.08704","35.498489","35.7","2022-06-01 16:46:18.0000","空车"
"鲁HH7552","济宁出租","微山县","3007431411","2014-10-01 00:00:00.0","2020-04-05 00:00:00.0","209","116.488991","35.546119","6.5","2022-06-01 18:52:10.0000","空车"
"鲁HT4370","济宁联运","汶上县","8603320344","2010-07-06 00:00:00.0","2014-03-18 00:00:00.0","219","116.95613","35.516189","23.3","2022-06-01 15:17:38.0000","载客"
"鲁HT4657","济宁宏运","嘉祥县","9087218480","2019-12-25 00:00:00.0","1900-01-01 00:00:00.0","425","116.360624","35.223307","20.5","2022-06-01 12:32:49.0000","停运"
"鲁HR6457","济宁新运","兖州区","5128208369","2016-04-05 00:00:00.0","2022-03-13 00:00:00.0","859","116.210893","35.281867","5.0","2022-06-01 09:36:16.0000","载客"
"鲁HW9145","济宁出租","嘉祥县","8590710199","2001-08-06 00:00:00.0","1900-01-01 00:00:00.0","457","116.584853","35.070139","0.0","2022-06-01 10:13:20.0000","停运"
"鲁HA3244","济宁公交","鱼台县","3234551646","2011-01-26 00:00:00.0","2016-11-13 00:00:00.0","438","116.82122","35.036612","0.0","2022-06-01 05:33:52.0000","载客"
"鲁HB5726","济宁出租","曲阜市","2815577513","2017-10-24 00:00:00.0","2022-06-08 00:00:00.0","615","116.57217","35.517864","0.0","2022-06-01 10:25:52.0000","停运"
"鲁HN6293","济宁交运","梁山县","8120422486","2012-04-13 00:00:00.0","2020-03-10 00:00:00.0","110","116.705028","35.201384","48.1","2022-06-01 22:08:07.0000","停运"
"鲁HF9286","济宁出租","邹城市","6188276576","2009-03-22 00:00:00.0","2010-08-05 00:00:00.0","325","116.685289","35.171876","0.0","2022-06-01 00:27:30.0000","空车"
"鲁HR6032","济宁宏运","邹城市","3860762595","2017-05-18 00:00:00.0","2018-06-12 00:00:00.0","862","116.829338","35.5068","0.0","2022-06-01 13:52:36.0000","载客"
"鲁HS2903","济宁顺达","任城区","4710589843","2001-08-20 00:00:00.0","1900-01-01 00:00:00.0","837","116.025319","35.450656","0.0","2022-06-01 15:20:21.0000","停运"
"鲁HQ8710","鲁南出租","微山县","4717437728","2000-07-16 00:00:00.0","2009-07-24 00:00:00.0","958","116.26863","35.500161","2.4","2022-06-01 08:40:13.0000","载客"
"鲁HA8638","济宁通达","鱼台县","5564394777","2005-05-03 00:00:00.0","2012-07-11 00:00:00.0","952","116.146519","35.042951","76.5","2022-06-01 15:56:49.0000","空车"
"鲁HA2728","济宁出租","金乡县","4718014211","2018-09-03 00:00:00.0","2022-12-16 00:00:00.0","407","116.736236","35.26388","1.6","2022-06-01 20:10:53.0000","载客"
"鲁HU5745","济宁通达","汶上县","1303261145","2002-01-19 00:00:00.0","2015-12-16 00:00:00.0","365","116.93943","35.162409","0.0","2022-06-01 17:00:02.0000","停运"
"鲁HD1466","济宁交运","汶上县","3136720457","2014-10-05 00:00:00.0","1900-01-01 00:00:00.0","880","116.293296","35.171024","0.0","2022-06-01 07:06:42.0000","载客"
"鲁HK9265","鲁南出租","微山县","8763894476","2005-01-17 00:00:00.0","2019-10-04 00:00:00.0","210","116.465883","35.338775","0.0","2022-06-01 11:00:41.0000","停运"
"鲁HF9286","济宁通达","嘉祥县","9033595700","2019-10-02 00:00:00.0","2021-10-10 00:00:00.0","965","116.2332","35.456312","0.0","2022-06-01 18:45:38.0000","空车"
"鲁HA5275","鲁南出租","微山县","6110236022","2005-04-11 00:00:00.0","2006-05-03 00:00:00.0","985","116.308304","35.197641","28.7","2022-06-01 07:54:45.0000","空车"
"鲁HS6470","济宁联运","邹城市","3884439937","2013-12-17 00:00:00.0","2018-08-12 00:00:00.0","591","116.715361","35.038256","0.0","2022-06-01 08:44:35.0000","停运"
"鲁HF8297","鲁南出租","汶上县","3007431411","2017-08-17 00:00:00.0","2017-09-14 00:00:00.0","710","116.065537","35.344946","19.5","2022-06-01 15:17:23.0000","空车"
"鲁HL8546","济宁宏运","鱼台县","3441357311","2013-05-13 00:00:00.0","2017-10-10 00:00:00.0","289","116.007882","35.453797","0.0","2022-06-01 20:14:57.0000","空车"
"鲁HH7552","济宁交运","金乡县","1520090879","2020-02-25 00:00:00.0","2022-04-10 00:00:00.0","21","116.442155","35.54351","0.0","2022-06-01 21:27:34.0000","载客"
"鲁HL2322","济宁通达","曲阜市","5918882235","2020-08-15 00:00:00.0","1900-01-01 00:00:00.0","394","116.318271","35.140097","0.0","2022-06-01 12:51:14.0000","载客"
"鲁HH5332","济宁新运","任城区","6440357285","2014-06-15 00:00:00.0","2021-10-05 00:00:00.0","117","116.109472","35.457064","0.0","2022-06-01 16:31:12.0000","空车"
"鲁HZ2086","济宁联运","任城区","7161573862","2005-02-18 00:00:00.0","2016-11-19 00:00:00.0","772","116.963309","35.314702","49.4","2022-06-01 05:02:13.0000","维修"
"鲁HH9237","济宁出租","汶上县","1551283529","2007-01-11 00:00:00.0","2014-02-06 00:00:00.0","661","116.366234","35.208368","0.0","2022-06-01 17:23:42.0000","交接班"
"鲁HL3252","济宁联运","微山县","1651535666","2014-12-26 00:00:00.0","1900-01-01 00:00:00.0","307","116.432977","35.057053","29.1","2022-06-01 13:42:21.0000","空车"
"鲁HW7391","济宁通达","嘉祥县","4379676828","2016-01-25 00:00:00.0","2020-06-15 00:00:00.0","952","116.433097","35.588743","0.0","2022-06-01 22:10:23.0000","空车"
"鲁HL3287","济宁顺达","鱼台县","4350503020","2002-12-24 00:00:00.0","2011-09-17 00:00:00.0","948","116.150508","35.556783","16.1","2022-06-01 16:41:46.0000","载客"
"鲁HR6457","济宁华运","鱼台县","3097243072","2010-01-20 00:00:00.0","1900-01-01 00:00:00.0","847","116.166499","35.402422","0.0","2022-06-01 21:20:10.0000","载客"
"鲁HT1669","济宁顺达","邹城市","1900465004","2013-04-02 00:00:00.0","1900-01-01 00:00:00.0","106","116.693253","35.550138","51.7","2022-06-01 07:45:28.0000","空车"
"鲁HD2474","济宁联运","任城区","7939094784","2007-05-01 00:00:00.0","2012-09-11 00:00:00.0","589","116.759774","35.200112","0.0","2022-06-01 16:42:29.0000","载客"
"鲁HS7252","鲁南出租","兖州区","2833847394","2007-09-12 00:00:00.0","2022-02-15 00:00:00.0","17","116.744821","35.019376","25.2","2022-06-01 08:03:25.0000","空车"
"鲁HX6343","鲁南出租","兖州区","5317477087","2018-12-26 00:00:00.0","1900-01-01 00:00:00.0","634","116.139555","35.210894","11.7","2022-06-01 01:30:24.0000","载客"
"鲁HQ9930","鲁南出租","邹城市","2764147856","2006-01-23 00:00:00.0","2016-06-13 00:00:00.0","35","116.7182","35.472859","0.0","2022-06-01 08:41:03.0000","空车"
"鲁HY7141","济宁公交","兖州区","2549188963","2008-01-26 00:00:00.0","2017-03-07 00:00:00.0","273","116.86689","35.337661","0.0","2022-06-01 09:38:30.0000","载客"
"鲁HM1385","济宁联运","梁山县","6476174657","2014-03-05 00:00:00.0","1900-01-01 00:00:00.0","646","116.324073","35.036429","0.0","2022-06-01 15:39:21.0000","空车"
"鲁HR6608","济宁华运","邹城市","4610484708","2013-03-06 00:00:00.0","2014-05-19 00:00:00.0","846","116.799033","35.418067","0.0","2022-06-01 12:23:07.0000","停运"
"鲁HN3194","济宁出租","嘉祥县","4404292956","2012-06-16 00:00:00.0","1900-01-01 00:00:00.0","476","116.53034","35.438371","0.0","2022-06-01 07:46:17.0000","空车"
"鲁HS2903","济宁公交","泗水县","5335947610","2000-03-13 00:00:00.0","1900-01-01 00:00:00.0","837","116.469601","35.466684","55.6","2022-06-01 13:28:24.0000","停运"
"鲁HR6226","济宁联运","任城区","1541074827","2012-06-15 00:00:00.0","1900-01-01 00:00:00.0","121","116.591771","35.30437","10.4","2022-06-01 19:16:06.0000","停运"
"鲁HX1559","济宁出租","嘉祥县","6711401753","2012-02-01 00:00:00.0","2018-11-02 00:00:00.0","470","116.183464","35.47236","56.1","2022-06-01 05:36:05.0000","载客"
"鲁HM4041","济宁新运","微山县","1809325577","2015-07-27 00:00:00.0","2015-06-13 00:00:00.0","195","116.429986","35.326273","1.3","2022-06-01 09:30:35.0000","空车"
"鲁HC5855","济宁宏运","金乡县","3899993483","2015-06-18 00:00:00.0","1900-01-01 00:00:00.0","348","116.261115","35.249987","15.1","2022-06-01 13:22:26.0000","空车"
"鲁HN3194","济宁新运","邹城市","6110236022","2012-10-22 00:00:00.0","2020-08-07 00:00:00.0","783","116.009985","35.289377","25.5","2022-06-01 13:30:09.0000","载客"
"鲁HD2474","济宁华运","泗水县","5520175510","2014-02-02 00:00:00.0","2016-11-08 00:00:00.0","856","116.683357","35.577285","0.0","2022-06-01 13:04:28.0000","交接班"
"鲁HT7842","济宁华运","梁山县","1140279074","2010-07-13 00:00:00.0","1900-01-01 00:00:00.0","328","116.839149","35.272966","0.0","2022-06-01 17:35:42.0000","空车"
"鲁HH7349","鲁南出租","梁山县","6067188053","2016-07-12 00:00:00.0","2022-12-23 00:00:00.0","328","116.237214","35.034408","23.6","2022-06-01 19:23:43.0000","停运"
"鲁HT2480","济宁通达","梁山县","5380489633","2000-04-04 00:00:00.0","2009-11-14 00:00:00.0","545","116.67577","35.2958","0.0","2022-06-01 05:46:27.0000","空车"
"鲁HZ2789","济宁出租","金乡县","3608753150","2011-07-10 00:00:00.0","2020-02-03 00:00:00.0","843","116.578529","35.375877","0.0","2022-06-01 15:51:17.0000","载客"
"鲁HM3504","济宁联运","任城区","8632483322","2015-05-23 00:00:00.0","2015-05-10 00:00:00.0","323","116.703859","35.495688","0.0","2022-06-01 23:30:17.0000","空车"
"鲁HK9150","济宁宏运","金乡县","9218435294","2016-05-07 00:00:00.0","2018-12-06 00:00:00.0","957","116.501556","35.018316","0.0","2022-06-01 14:32:51.0000","载客"
"鲁HS7252","济宁顺达","微山县","6595280695","2006-01-21 00:00:00.0","1900-01-01 00:00:00.0","146","116.695833","35.371152","14.8","2022-06-01 12:38:37.0000","停运"
"鲁HB3278","鲁南出租","兖州区","2540478304","2009-01-02 00:00:00.0","2009-05-07 00:00:00.0","981","116.171413","35.034784","0.0","2022-06-01 14:10:10.0000","载客"
"鲁HZ2789","济宁交运","微山县","3814260897","2016-05-06 00:00:00.0","2017-07-03 00:00:00.0","388","116.767626","35.552615","0.0","2022-06-01 16:08:57.0000","空车"
"鲁HE2744","济宁通达","梁山县","1432989951","2012-04-12 00:00:00.0","2013-07-24 00:00:00.0","481","116.836193","35.291031","4.1","2022-06-01 11:36:58.0000","载客"
"鲁HS5012","鲁南出租","任城区","8763894476","2015-11-23 00:00:00.0","2015-05-08 00:00:00.0","131","116.203587","35.288503","0.0","2022-06-01 21:26:08.0000","载客"
"鲁HR9283","济宁华运","邹城市","4606219145","2016-09-28 00:00:00.0","1900-01-01 00:00:00.0","433","116.755634","35.136189","67.9","2022-06-01 19:49:23.0000","载客"
"鲁HQ8777","济宁联运","金乡县","1816135076","2001-07-06 00:00:00.0","2003-06-15 00:00:00.0","419","116.9411","35.321996","0.0","2022-06-01 19:33:52.0000","维修"
"鲁HD2474","济宁联运","曲阜市","3118358664","2001-03-21 00:00:00.0","2012-03-05 00:00:00.0","678","116.637683","35.486098","30.8","2022-06-01 17:20:01.0000","载客"
"鲁HS2281","济宁新运","汶上县","1161304634","2006-12-14 00:00:00.0","1900-01-01 00:00:00.0","154","116.197436","35.050554","0.8","2022-06-01 13:48:11.0000","载客"
"鲁HS5012","济宁顺达","曲阜市","3118358664","2005-05-12 00:00:00.0","2007-09-15 00:00:00.0","269","116.531996","35.314827","0.0","2022-06-01 21:09:16.0000","载客"
"鲁HZ6163","济宁顺达","泗水县","4606219145","2001-03-22 00:00:00.0","2004-08-18 00:00:00.0","195","116.047697","35.166618","14.6","2022-06-01 19:05:59.0000","空车"
"鲁HS8504","济宁宏运","邹城市","4610484708","2008-04-22 00:00:00.0","2021-11-25 00:00:00.0","230","116.606216","35.337385","0.0","2022-06-01 08:14:20.0000","载客"
"鲁HZ9291","济宁新运","鱼台县","1628822660","2015-12-06 00:00:00.0","2017-05-01 00:00:00.0","650","116.315595","35.213732","11.0","2022-06-01 19:36:33.0000","载客"
"鲁HZ4107","济宁通达","梁山县","6535167389","2013-04-12 00:00:00.0","2015-08-02 00:00:00.0","283","116.290059","35.114537","73.4","2022-06-01 10:37:18.0000","空车"
"鲁HB8267","鲁南出租","任城区","5853704652","2020-10-28 00:00:00.0","2021-07-26 00:00:00.0","439","116.059994","35.118334","18.2","2022-06-01 13:35:56.0000","载客"
"鲁HV9525","济宁出租","曲阜市","9253564960","2015-06-07 00:00:00.0","1900-01-01 00:00:00.0","555","116.022352","35.202282","0.0","2022-06-01 05:10:39.0000","载客"
"鲁HA2728","济宁公交","微山县","7939094784","2001-09-06 00:00:00.0","2010-02-05 00:00:00.0","339","116.227587","35.038874","0.0","2022-06-01 09:09:01.0000","空车"
"鲁HL7596","济宁新运","微山县","2825260080","2016-09-20 00:00:00.0","2020-12-22 00:00:00.0","472","116.27214","35.434317","75.8","2022-06-01 14:37:05.0000","停运"
"鲁HV5229","济宁新运","汶上县","8603320344","2011-08-28 00:00:00.0","2021-04-24 00:00:00.0","221","116.610919","35.274748","13.1","2022-06-01 06:33:18.0000","空车"
"鲁HN7367","济宁交运","鱼台县","5902927475","2015-04-18 00:00:00.0","1900-01-01 00:00:00.0","47","116.775089","35.421827","11.5","2022-06-01 18:34:40.0000","空车"
"鲁HR2752","济宁公交","嘉祥县","8113382608","2019-01-03 00:00:00.0","1900-01-01 00:00:00.0","382","116.283084","35.495523","2.7","2022-06-01 20:05:22.0000","空车"
"鲁HQ8777","济宁出租","泗水县","3065399903","2004-10-21 00:00:00.0","2022-02-12 00:00:00.0","795","116.62785","35.281136","65.5","2022-06-01 07:16:27.0000","载客"
"鲁HL7596","济宁华运","鱼台县","3253879449","2000-06-25 00:00:00.0","2020-07-25 00:00:00.0","522","116.415441","35.592232","0.0","2022-06-01 11:45:29.0000","空车"
"鲁HH7552","济宁交运","汶上县","7962478150","2012-08-03 00:00:00.0","2014-04-08 00:00:00.0","439","116.82013","35.211371","7.4","2022-06-01 20:08:27.0000","停运"
"鲁HB3568","济宁公交","汶上县","6188276576","2011-04-04 00:00:00.0","1900-01-01 00:00:00.0","495","116.843678","35.493547","0.0","2022-06-01 08:16:56.0000","载客"
"鲁HZ1384","济宁顺达","邹城市","4973010848","2013-06-06 00:00:00.0","2019-07-02 00:00:00.0","740","116.153324","35.176653","2.9","2022-06-01 18:41:24.0000","载客"
"鲁HU6446","济宁顺达","兖州区","6211399271","2004-07-02 00:00:00.0","2019-01-05 00:00:00.0","621","116.813217","35.339301","0.0","2022-06-01 13:01:16.0000","交接班"
"鲁HB1632","济宁通达","泗水县","8113382608","2010-09-28 00:00:00.0","1900-01-01 00:00:00.0","185","116.268761","35.200322","2.0","2022-06-01 07:35:02.0000","空车"
"鲁HA8407","济宁新运","鱼台县","4606219145","2018-03-21 00:00:00.0","2021-07-27 00:00:00.0","386","116.890443","35.491478","0.0","2022-06-01 01:08:44.0000","维修"
"鲁HT9896","济宁华运","邹城市","8260505933","2018-03-15 00:00:00.0","2018-06-23 00:00:00.0","874","116.488149","35.421487","69.5","2022-06-01 03:39:36.0000","载客"
"鲁HA5498","鲁南出租","嘉祥县","2394554990","2007-02-07 00:00:00.0","2016-10-06 00:00:00.0","594","116.956183","35.359253","24.2","2022-06-01 22:01:52.0000","载客"
"鲁HQ7723","济宁联运","鱼台县","9019921170","2017-06-27 00:00:00.0","2020-08-03 00:00:00.0","996","116.863603","35.183361","0.0","2022-06-01 12:10:47.0000","载客"
"鲁HC4952","济宁交运","曲阜市","1816135076","2007-06-16 00:00:00.0","2011-03-25 00:00:00.0","979","116.636626","35.305094","12.7","2022-06-01 19:36:31.0000","载客"
"鲁HP1524","济宁宏运","曲阜市","1476518264","2012-04-18 00:00:00.0","1900-01-01 00:00:00.0","52","116.604478","35.106117","0.0","2022-06-01 08:21:39.0000","停运"
"鲁HB3568","济宁公交","鱼台县","4061518608","2012-06-20 00:00:00.0","2016-06-22 00:00:00.0","82","116.289388","35.575458","0.0","2022-06-01 22:30:30.0000","载客"
"鲁HB3504","济宁顺达","金乡县","9009213406","2014-02-11 00:00:00.0","1900-01-01 00:00:00.0","839","116.128198","35.285515","0.0","2022-06-01 10:11:18.0000","载客"
"鲁HK4530","济宁新运","梁山县","3441357311","2011-10-02 00:00:00.0","1900-01-01 00:00:00.0","332","116.903712","35.458363","54.0","2022-06-01 18:10:33.0000","停运"
"鲁HP3738","济宁新运","嘉祥县","3689030188","2016-11-12 00:00:00.0","1900-01-01 00:00:00.0","530","116.585408","35.137944","10.6","2022-06-01 14:18:12.0000","空车"
"鲁HV5311","济宁交运","金乡县","3297527049","2005-02-26 00:00:00.0","1900-01-01 00:00:00.0","620","116.47461","35.57145","0.0","2022-06-01 20:05:50.0000","空车"
"鲁HJ9258","济宁交运","梁山县","3398335314","2006-03-20 00:00:00.0","2012-08-16 00:00:00.0","389","116.342768","35.468406","0.0","2022-06-01 20:12:23.0000","空车"
"鲁HC4733","济宁通达","微山县","6070965033","2008-11-12 00:00:00.0","2015-11-01 00:00:00.0","554","116.310129","35.541736","0.0","2022-06-01 05:35:58.0000","空车"
"鲁HE7933","鲁南出租","汶上县","8120830203","2019-08-23 00:00:00.0","1900-01-01 00:00:00.0","527","116.603206","35.432251","0.0","2022-06-01 11:09:25.0000","载客"
"鲁HC2263","济宁公交","梁山县","9930631892","2013-05-06 00:00:00.0","2021-03-06 00:00:00.0","415","116.040693","35.288459","0.0","2022-06-01 20:33:54.0000","空车"
"鲁HU5745","济宁华运","微山县","4259242866","2008-06-23 00:00:00.0","2020-06-16 00:00:00.0","32","116.872947","35.329981","10.6","2022-06-01 22:24:06.0000","停运"
"鲁HA8398","济宁交运","曲阜市","2499330757","2007-10-28 00:00:00.0","2016-10-07 00:00:00.0","272","116.628873","35.027234","22.0","2022-06-01 18:28:02.0000","载客"
"鲁HV5311","济宁通达","曲阜市","1022829040","2014-03-22 00:00:00.0","1900-01-01 00:00:00.0","798","116.761592","35.203417","0.0","2022-06-01 08:17:10.0000","空车"
"鲁HM8755","济宁出租","兖州区","6070965033","2012-08-25 00:00:00.0","1900-01-01 00:00:00.0","224","116.822832","35.475742","0.0","2022-06-01 16:49:32.0000","载客"
"鲁HD2232","济宁出租","泗水县","1201468912","2018-12-19 00:00:00.0","2018-04-10 00:00:00.0","655","116.23293","35.03253","25.3","2022-06-01 08:17:06.0000","停运"
"鲁HL3287","济宁公交","邹城市","3398335314","2018-09-22 00:00:00.0","2021-03-26 00:00:00.0","760","116.301452","35.343515","0.0","2022-06-01 21:11:19.0000","载客"
"鲁HG8177","济宁通达","兖州区","5477909738","2013-08-17 00:00:00.0","2019-11-15 00:00:00.0","38","116.855261","35.466333","72.2","2022-06-01 08:52:05.0000","载客"
"鲁HU6457","济宁华运","鱼台县","3097243072","2005-10-27 00:00:00.0","1900-01-01 00:00:00.0","304","116.709529","35.484574","0.0","2022-06-01 18:59:18.0000","停运"
"鲁HX1704","济宁公交","任城区","4129831571","2015-06-23 00:00:00.0","2015-10-27 00:00:00.0","276","116.395795","35.420842","0.0","2022-06-01 13:49:06.0000","空车"
"鲁HH6652","济宁公交","金乡县","5409706617","2017-09-20 00:00:00.0","2017-03-06 00:00:00.0","816","116.924748","35.060659","41.1","2022-06-01 13:35:17.0000","载客"
"鲁HC9748","济宁顺达","曲阜市","2368291128","2011-01-23 00:00:00.0","2022-11-21 00:00:00.0","199","116.599327","35.350629","0.0","2022-06-01 21:14:37.0000","空车"
"鲁HD2474","济宁通达","曲阜市","5566311541","2009-03-19 00:00:00.0","1900-01-01 00:00:00.0","645","116.538186","35.287947","0.0","2022-06-01 16:28:01.0000","载客"
"鲁HQ1828","济宁通达","兖州区","5564394777","2011-02-21 00:00:00.0","2012-07-07 00:00:00.0","278","116.570733","35.376129","1.7","2022-06-01 15:16:55.0000","空车"
"鲁HL7596","济宁宏运","鱼台县","5853704652","2019-02-09 00:00:00.0","2021-09-25 00:00:00.0","374","116.279192","35.170644","0.0","2022-06-01 22:51:01.0000","维修"
"鲁HB2001","济宁交运","汶上县","7199401851","2007-11-23 00:00:00.0","2011-07-06 00:00:00.0","864","116.389437","35.031395","2.9","2022-06-01 22:36:44.0000","空车"
"鲁HX1559","济宁出租","任城区","4259242866","2008-03-09 00:00:00.0","2011-06-23 00:00:00.0","160","116.428018","35.386796","0.0","2022-06-01 14:22:33.0000","停运"
"鲁HE3309","济宁通达","汶上县","2825260080","2005-08-03 00:00:00.0","1900-01-01 00:00:00.0","642","116.71843","35.109327","62.7","2022-06-01 17:35:16.0000","载客"
"鲁HD7153","济宁出租","汶上县","1102337762","2005-04-04 00:00:00.0","2022-12-14 00:00:00.0","416","116.658431","35.002987","10.1","2022-06-01 14:15:18.0000","空车"
"鲁HA8407","鲁南出租","梁山县","5892924048","2005-09-26 00:00:00.0","2007-12-01 00:00:00.0","742","116.583585","35.484005","0.0","2022-06-01 08:11:03.0000","空车"
"鲁HB2001","济宁新运","任城区","7260371409","2004-11-16 00:00:00.0","2005-06-18 00:00:00.0","959","116.988714","35.24114","0.0","2022-06-01 06:14:21.0000","载客"
"鲁HM1245","济宁出租","梁山县","7709082035","2000-09-17 00:00:00.0","2016-11-14 00:00:00.0","360","116.742597","35.248183","14.3","2022-06-01 00:00:22.0000","载客"
"鲁HP4925","济宁联运","微山县","2582769305","2018-10-12 00:00:00.0","1900-01-01 00:00:00.0","971","116.951694","35.166892","14.4","2022-06-01 13:14:39.0000","空车"
"鲁HN6840","济宁出租","金乡县","7016010429","2015-10-21 00:00:00.0","2018-11-24 00:00:00.0","248","116.843896","35.443017","79.7","2022-06-01 13:41:31.0000","空车"
"鲁HC6275","济宁交运","汶上县","4234152243","2010-11-14 00:00:00.0","2022-10-13 00:00:00.0","428","116.985189","35.102817","2.9","2022-06-01 15:14:03.0000","载客"
"鲁HU6543","济宁宏运","兖州区","3516539983","2004-04-14 00:00:00.0","2006-06-15 00:00:00.0","905","116.234814","35.585143","0.0","2022-06-01 17:37:59.0000","载客"
"鲁HY3327","济宁出租","泗水县","4506778790","2009-12-18 00:00:00.0","2010-10-06 00:00:00.0","498","116.378164","35.292157","47.2","2022-06-01 17:49:32.0000","空车"
"鲁HN1546","济宁联运","任城区","5902927475","2014-12-07 00:00:00.0","2017-02-13 00:00:00.0","684","116.900654","35.40213","0.0","2022-06-01 07:56:48.0000","空车"
"鲁HA9658","济宁公交","汶上县","7912810396","2012-05-03 00:00:00.0","2012-06-07 00:00:00.0","236","116.588787","35.443972","0.0","2022-06-01 05:27:45.0000","载客"
"鲁HK5159","济宁交运","曲阜市","1186853444","2015-06-06 00:00:00.0","2017-06-21 00:00:00.0","557","116.67296","35.098885","0.0","2022-06-01 20:05:53.0000","空车"
"鲁HY4577","济宁出租","鱼台县","9881025655","2018-04-28 00:00:00.0","2019-02-28 00:00:00.0","769","116.07728","35.471776","27.7","2022-06-01 09:32:14.0000","载客"
"鲁HR2752","济宁联运","梁山县","2660008630","2007-12-07 00:00:00.0","2016-08-07 00:00:00.0","697","116.388929","35.089455","8.8","2022-06-01 13:44:56.0000","载客"
"鲁HV4886","济宁华运","任城区","6425375892","2008-01-01 00:00:00.0","2012-12-03 00:00:00.0","855","116.986464","35.34818","0.0","2022-06-01 19:38:42.0000","空车"
"鲁HE6854","济宁出租","鱼台县","5478620413","2003-12-09 00:00:00.0","1900-01-01 00:00:00.0","890","116.189801","35.453785","5.9","2022-06-01 06:10:51.0000","空车"
"鲁HZ4107","济宁出租","泗水县","5101069410","2001-08-28 00:00:00.0","2016-07-13 00:00:00.0","239","116.506266","35.372141","0.0","2022-06-01 14:24:14.0000","空车"
"鲁HW2981","济宁通达","鱼台县","2568211007","2002-09-10 00:00:00.0","2018-02-17 00:00:00.0","362","116.621202","35.494399","0.0","2022-06-01 17:23:02.0000","载客"
"鲁HY6673","鲁南出租","嘉祥县","6797584377","2000-02-24 00:00:00.0","2008-05-21 00:00:00.0","305","116.802037","35.304133","0.0","2022-06-01 19:35:37.0000","空车"
"鲁HH5203","济宁顺达","任城区","5610389357","2006-10-20 00:00:00.0","2007-11-26 00:00:00.0","365","116.962574","35.517816","0.0","2022-06-01 14:02:16.0000","空车"
"鲁HQ2437","济宁顺达","嘉祥县","2394554990","2000-12-15 00:00:00.0","2017-02-09 00:00:00.0","656","116.883866","35.357924","22.7","2022-06-01 06:15:07.0000","停运"
"鲁HL3287","济宁出租","嘉祥县","1965523218","2000-07-23 00:00:00.0","1900-01-01 00:00:00.0","46","116.902423","35.400275","0.0","2022-06-01 10:45:38.0000","空车"
"鲁HD8987","济宁新运","泗水县","9505319020","2009-08-08 00:00:00.0","2016-10-19 00:00:00.0","408","116.327311","35.086537","0.0","2022-06-01 07:58:25.0000","载客"
"鲁HA9347","济宁出租","任城区","5902927475","2001-05-18 00:00:00.0","2008-01-26 00:00:00.0","535","116.340424","35.078045","25.5","2022-06-01 23:57:35.0000","空车"
"鲁HD9506","济宁华运","泗水县","8037130547","2012-08-12 00:00:00.0","2017-02-03 00:00:00.0","183","116.223012","35.464564","75.9","2022-06-01 14:55:54.0000","空车"
"鲁HA6507","济宁新运","嘉祥县","8135253365","2017-04-08 00:00:00.0","2017-06-13 00:00:00.0","849","116.522462","35.531127","0.0","2022-06-01 16:12:18.0000","空车"
"鲁HH7349","鲁南出租","泗水县","7147390353","2002-10-06 00:00:00.0","1900-01-01 00:00:00.0","544","116.701153","35.400402","0.6","2022-06-01 15:21:11.0000","停运"
"鲁HP3626","济宁华运","邹城市","9838850006","2005-10-05 00:00:00.0","1900-01-01 00:00:00.0","439","116.085375","35.216446","66.4","2022-06-01 07:54:47.0000","维修"
"鲁HD7153","济宁公交","梁山县","8037130547","2004-11-13 00:00:00.0","2012-01-06 00:00:00.0","289","116.190069","35.531546","9.2","2022-06-01 19:23:56.0000","载客"
